Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,0.523242,-7.950148,2.021683,-0.999995,0.807614,1
1,0.527857,-7.991797,2.021683,-0.999997,0.808532,1
2,1.562842,-7.336057,0.051809,-0.809741,0.777979,0
3,1.562842,-7.288703,0.051809,-0.762985,0.776913,0
4,1.564240,-7.389361,0.098569,-0.848319,0.779085,0
5,1.564240,-7.348274,0.098569,-0.816433,0.778200,0
6,1.564240,-7.343488,0.098522,-0.812384,0.778120,0
7,1.574213,-7.351266,0.098522,-0.822899,0.778240,0
8,1.636961,-7.799089,0.165062,-0.983011,0.783413,1
9,1.639008,-7.891371,1.868857,-0.999975,0.806614,1
10,1.639008,-7.883484,1.890673,-0.999974,0.806380,1
11,1.680513,-7.991167,0.165427,-0.993062,0.786635,1
12,1.681977,-7.982401,0.144028,-0.992702,0.786555,1
13,1.759077,3.591586,1.609388,0.954441,0.711282,0
14,1.779428,3.591586,1.609388,0.954777,0.706249,0
15,1.927613,-7.981110,1.890673,-0.999973,0.802446,1
16,1.966293,-7.981110,1.890673,-0.999967,0.801844,1
17,2.202924,-7.995593,3.936498,0.212980,0.721837,0
18,2.202924,-7.991896,3.936498,0.227886,0.721730,0
19,2.299088,-7.985689,0.054050,-0.987876,0.786224,1
20,2.301995,-7.991623,4.008173,0.246625,0.719008,0
21,2.301995,-7.967478,4.232206,0.298616,0.718821,0
22,2.301995,-7.967258,0.213457,-0.987108,0.785862,1
23,2.302517,-7.959814,0.029270,-0.986459,0.785742,1
24,2.309570,-7.991597,4.011872,0.244520,0.719274,0
25,2.351625,-7.991797,2.021683,-0.999880,0.801190,1
26,2.475313,-7.987248,2.206858,-0.999794,0.799493,1
27,2.519825,-7.991797,2.021683,-0.999756,0.799005,1
28,2.542098,-7.999016,1.613092,-0.999747,0.798966,1
29,2.542098,-7.999016,4.035183,0.376700,0.715884,0
30,2.542539,-7.994097,4.035183,0.387320,0.715857,0
31,2.545046,3.540306,2.276015,0.973161,0.700215,0
32,2.545698,-7.999510,1.827969,-0.999738,0.798849,1
33,2.546191,-7.672254,1.586056,-0.997946,0.788996,1
34,2.548002,3.591586,1.586056,0.973124,0.701245,0
35,2.560769,-7.996171,1.787804,-0.999717,0.795147,1
36,2.560769,-7.991623,4.008173,0.394443,0.712000,0
37,2.560769,-7.983979,4.008173,0.409787,0.711869,0
38,2.561358,-7.700811,1.580970,-0.998197,0.789816,1
39,2.571453,4.622371,2.231556,0.966678,0.703535,0
40,2.581305,3.673555,2.452848,0.974354,0.697698,0
41,2.592272,3.648905,2.094275,0.974713,0.696988,0
42,2.624272,-7.987248,2.206858,-0.999638,0.794467,1
43,2.635344,-7.980350,2.465184,-0.999603,0.794118,1
44,2.657324,-7.987248,2.206858,-0.999569,0.794079,1
45,2.704152,3.591586,1.586056,0.977977,0.695254,0
46,2.719193,3.591586,2.217697,0.978269,0.695055,0
47,2.722719,-7.277153,0.120182,-0.389371,0.776105,0
48,2.722719,-7.274848,0.120182,-0.380006,0.775942,0
49,2.724774,3.591586,1.586056,0.978435,0.695027,0
50,2.724789,-7.258629,0.102393,-0.344518,0.775536,0
51,2.724789,-7.201613,0.102393,-0.200172,0.774296,0
52,2.724789,-7.197747,0.102393,-0.188697,0.774256,0
53,2.726456,-7.208762,0.119817,-0.214536,0.774378,0
54,2.726762,-7.227681,0.102393,-0.272507,0.774845,0
55,2.726995,-7.291547,0.147040,-0.431686,0.776349,0
56,2.726995,-7.288747,0.147040,-0.421719,0.776247,0
57,2.731433,-7.274848,0.120302,-0.377825,0.775841,0
58,2.731433,-7.266837,0.143239,-0.358920,0.775658,0
59,2.731433,-7.259708,0.143239,-0.347755,0.775556,0
60,2.731433,-7.252822,0.235568,-0.337462,0.775475,0
61,2.731433,-7.232886,0.237051,-0.294492,0.775028,0
62,2.731433,-7.228729,0.237051,-0.278306,0.774926,0
63,2.744172,-7.987248,2.264451,-0.999375,0.793322,1
64,2.759258,-7.770077,0.175765,-0.926797,0.782333,0
65,2.773223,-7.933283,2.007456,-0.999091,0.791303,1
66,2.806989,-7.761694,0.296346,-0.920989,0.781888,0
67,2.822627,-7.712691,1.631496,-0.996540,0.787123,1
68,2.822724,3.673555,2.459747,0.980368,0.691607,0
69,2.824028,-7.752284,1.636115,-0.997216,0.788469,1
70,2.830450,3.673555,2.452848,0.980550,0.691550,0
71,2.858984,3.648905,2.474275,0.981275,0.690789,0
72,2.867049,3.648905,2.276015,0.981399,0.690732,0
73,2.875772,-7.770077,0.120879,-0.920209,0.781645,0
74,2.889055,-7.832984,0.082824,-0.937788,0.782879,0
75,2.889737,-7.933283,1.949371,-0.998587,0.790021,1
76,2.890859,-7.815349,0.035295,-0.935426,0.782555,0
77,2.899182,3.591586,2.217697,0.982118,0.689632,0
78,2.910265,3.591586,1.623659,0.982235,0.689604,0
79,2.931344,3.591586,2.217697,0.982625,0.689547,0
80,2.932586,3.591586,1.623659,0.982626,0.689519,0
81,2.937026,3.591586,1.586056,0.982640,0.689406,0
82,3.749557,-7.855676,0.095579,-0.864585,0.780534,0
