Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-7.992462,0.504088,2.802060,-0.999996,0.808876,1
1,-7.985779,0.615842,2.557142,-0.999997,0.814353,1
2,-7.926135,-0.102889,18.480004,0.790598,0.707297,0
3,-7.897240,-0.071267,18.480004,0.779703,0.709129,0
4,-7.897037,-0.071084,18.480004,0.780202,0.709065,0
5,-7.895846,2.366911,16.335661,0.989482,0.672328,0
6,-7.788116,0.757519,2.807767,-0.999985,0.807225,1
7,-7.719426,1.810408,16.335661,0.988864,0.680719,0
8,-7.714474,1.960937,15.942854,0.989232,0.674009,0
9,-7.528771,0.781377,2.696684,-0.999854,0.806692,1
10,-7.423860,1.960937,15.942854,0.985989,0.685882,0
11,-7.409358,0.762969,2.807767,-0.999643,0.803570,1
12,-7.378848,0.759850,2.807767,-0.999526,0.802556,1
13,-7.320603,0.762969,2.807767,-0.999223,0.800761,1
14,-7.307061,0.801500,2.696684,-0.999174,0.799863,1
15,-7.289384,0.781377,2.696684,-0.999012,0.799473,1
16,-6.697540,1.765195,16.335661,0.982789,0.692851,0
17,-6.619740,-0.002436,18.818259,-0.941517,0.742389,0
18,-6.530344,-1.652513,18.751946,-0.757441,0.731012,0
19,-6.519806,-0.102133,18.712516,-0.937153,0.740119,0
20,-6.486258,-0.127553,18.829453,-0.933299,0.739706,0
21,-6.485325,-1.652663,18.749410,-0.712518,0.730025,0
22,-6.341351,-0.099523,18.717988,-0.906973,0.738983,0
23,-6.341351,-0.097028,18.717988,-0.907527,0.739138,0
24,-6.332273,-0.115498,18.828022,-0.905572,0.734538,0
25,-6.209553,-0.387587,18.729696,-0.833610,0.731837,0
26,-4.603084,-6.739724,14.946235,-0.146156,0.729263,0
27,-4.603084,-6.718998,14.946235,-0.158135,0.729536,0
28,-4.603084,-6.701699,14.946235,-0.149165,0.729412,0
29,-4.540885,-6.695559,14.575510,-0.069913,0.725887,0
30,-4.511007,-6.638155,14.575510,-0.059420,0.723778,0
31,-4.492463,-6.521399,14.575510,-0.050687,0.722512,0
32,-4.446827,-6.638155,14.575510,-0.019504,0.720129,0
33,-4.446827,-6.496574,14.575510,-0.006040,0.719583,0
34,-1.117064,-7.999947,17.623758,-0.998710,0.766425,1
35,-1.043428,-7.897355,18.228983,-0.998794,0.766452,1
36,-0.903012,-7.996121,18.449296,-0.998868,0.772657,1
37,-0.903012,-7.818101,18.449296,-0.998837,0.767526,1
38,-0.901654,-7.897361,18.450646,-0.998903,0.772792,1
39,-0.901654,-7.896267,18.450646,-0.998902,0.772765,1
40,-0.901654,-7.670719,18.450646,-0.998476,0.761905,1
41,-0.891672,-7.800015,18.450646,-0.998817,0.767499,1
42,-0.712699,-7.841555,17.715449,-0.998444,0.758400,1
43,-0.712699,-7.803067,17.690496,-0.998458,0.758585,1
44,-0.658575,-7.803067,17.690496,-0.998253,0.754073,1
45,-0.507714,-7.999947,17.695034,-0.997681,0.748889,1
46,-0.505563,-7.999947,17.695034,-0.997694,0.748967,1
47,-0.465373,-7.999947,17.695034,-0.997574,0.744864,1
48,0.013153,-7.846319,18.543141,0.749851,0.718879,0
49,0.027560,-7.846319,18.543141,0.746085,0.719494,0
50,0.926073,-7.843081,17.722197,-0.962838,0.742484,1
