Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-0.052988,5.993608,3.749591,-1.000000,0.775413,1
1,7.116538,5.101045,2.356248,-0.999720,0.708270,1
2,7.116538,5.104871,2.356620,-0.999721,0.708371,1
3,7.137109,6.894184,5.048437,-0.999998,0.768342,1
4,7.153289,5.114851,2.275868,-0.999717,0.707893,1
5,7.159105,5.152872,2.276651,-0.999732,0.709351,1
6,7.203552,6.940758,4.082930,-0.999996,0.762315,1
7,7.516988,5.152872,2.276651,-0.999776,0.714965,1
8,7.517383,5.225028,2.223418,-0.999777,0.720244,1
9,7.518423,5.230967,2.172436,-0.999779,0.720321,1
10,7.521348,5.119021,2.363643,-0.999770,0.714535,1
11,7.521896,5.230967,2.256283,-0.999778,0.720270,1
12,7.739588,5.225028,2.223418,-0.999765,0.713801,1
13,7.988564,3.853809,3.727412,-0.999850,0.725755,1
14,7.988738,5.102018,3.677938,-0.999989,0.745140,1
15,7.988757,4.365466,3.727428,-0.999962,0.739477,1
16,7.988757,4.393918,3.788303,-0.999965,0.740479,1
17,7.994102,3.963560,3.733726,-0.999892,0.733909,1
18,7.994470,3.963560,3.733726,-0.999892,0.733909,1
19,7.995297,5.424273,3.853125,-0.999993,0.748772,1
20,7.995523,5.020258,3.738431,-0.999988,0.742351,1
21,7.995533,4.372860,3.720501,-0.999963,0.739782,1
22,7.995533,4.479435,3.720501,-0.999973,0.741025,1
23,7.995612,3.917740,3.698193,-0.999876,0.728332,1
24,7.995632,3.897670,3.718858,-0.999855,0.726856,1
25,7.995773,3.808640,3.727412,-0.999827,0.723904,1
26,7.995773,3.848395,3.727412,-0.999829,0.724675,1
27,7.996004,3.930772,3.715081,-0.999881,0.732558,1
28,7.996007,4.186675,3.727428,-0.999939,0.735415,1
29,7.996007,4.365466,3.727428,-0.999962,0.739477,1
30,7.996031,3.912674,3.718797,-0.999862,0.727363,1
31,7.996031,3.923115,3.718675,-0.999878,0.732115,1
32,7.996049,5.349535,3.749591,-0.999992,0.745263,1
33,7.997875,4.187783,3.727428,-0.999939,0.735415,1
34,7.997875,4.206716,3.728075,-0.999942,0.736159,1
35,7.997969,3.865288,3.739019,-0.999840,0.725711,1
36,7.997996,3.918035,3.718675,-0.999876,0.728332,1
37,7.997996,3.929855,3.718675,-0.999880,0.732536,1
38,7.998009,3.244678,2.173628,-0.995573,0.705984,1
39,7.998029,3.886057,3.718675,-0.999851,0.726261,1
40,7.998058,6.014165,3.749591,-0.999994,0.756802,1
41,7.998507,5.099720,3.749604,-0.999989,0.745140,1
42,7.998508,4.193807,3.727428,-0.999940,0.735831,1
