Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-7.249881,5.520508,3.732333,-0.999859,0.838952,-7.076913
1,-7.249881,5.520508,3.732333,-0.999859,0.838952,-7.076913
2,-7.205177,-0.241552,3.474532,-0.996673,0.806027,-5.767998
3,-7.249881,5.513751,3.732333,-0.999870,0.839233,-0.006757
4,5.327759,6.215025,3.732333,-0.987323,0.793746,-5.084770
5,-7.249881,5.513751,3.732333,-0.999870,0.839233,-0.006757
6,-7.249881,5.520508,3.732333,-0.999859,0.838952,-7.076913
7,5.327759,6.215025,3.732333,-0.987323,0.793746,-5.084770
8,-0.991567,6.811038,3.525208,-0.998920,0.824843,-1.290821
9,-7.205177,-0.241552,3.474532,-0.996673,0.806027,-5.767998
10,0.587164,6.814688,5.612898,-0.999996,0.768844,-1.511260
11,-7.249881,5.520508,3.732333,-0.999859,0.838952,-7.076913
12,5.327759,6.215025,3.732333,-0.987323,0.793746,-5.084770
13,-7.205177,-0.241552,3.474532,-0.996673,0.806027,-5.767998
14,0.587164,6.814688,5.612898,-0.999996,0.768844,-1.511260
15,-7.249881,5.520508,3.732333,-0.999859,0.838952,-7.076913
16,5.327759,6.215025,3.732333,-0.987323,0.793746,-5.084770
17,-7.205177,-0.241552,3.474532,-0.996673,0.806027,-5.767998
18,0.631958,6.834327,5.612898,-0.999997,0.767479,-0.048911
19,-7.249881,6.241266,3.732333,-0.999840,0.843311,-0.720758
20,0.631958,6.841707,5.614317,-0.999997,0.767674,-0.007514
21,-7.249881,5.520508,3.732333,-0.999859,0.838952,-7.076913
22,5.327759,6.215025,3.732333,-0.987323,0.793746,-5.084770
23,-7.205177,-0.241552,3.474532,-0.996673,0.806027,-5.767998
24,0.631958,6.841707,5.614317,-0.999997,0.767674,-0.007514
25,-7.249881,5.520508,3.732333,-0.999859,0.838952,-7.076913
26,0.676857,7.344278,5.574585,-1.000000,0.769748,-0.506135
27,-7.205177,-0.241552,3.474532,-0.996673,0.806027,-5.767998
28,5.327759,6.215025,3.732333,-0.987323,0.793746,-5.084770
29,0.676857,7.344278,5.574585,-1.000000,0.769748,-0.506135
30,0.676857,7.333069,5.574585,-1.000000,0.769532,-0.011209
31,-7.923914,5.680985,3.732333,-0.999954,0.847111,-0.692874
32,-7.249881,5.520508,3.732333,-0.999859,0.838952,-7.076913
33,5.327759,6.215025,3.732333,-0.987323,0.793746,-5.084770
34,-7.205177,-0.241552,3.474532,-0.996673,0.806027,-5.767998
35,0.676857,7.344278,5.574585,-1.000000,0.769748,-0.506135
