Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-3.888357,6.993836,9.966223,-1.000000,0.668809,1
1,-3.538410,7.020211,10.088098,-1.000000,0.659933,1
2,-3.538410,7.962001,7.651342,-1.000000,0.768898,1
3,-3.414211,6.992308,9.966223,-0.999999,0.641939,1
4,-1.821546,6.993836,9.963009,-0.999941,0.626700,1
5,-1.821546,7.024949,9.963009,-0.999931,0.626658,1
6,-0.908051,5.400616,9.964092,-0.999914,0.613908,1
7,-0.861915,5.400616,9.964088,-0.999886,0.610716,1
8,2.059675,4.572780,9.619532,0.339667,0.534817,0
9,2.063035,4.589639,9.621316,0.297961,0.535347,0
10,2.066693,5.037845,9.615642,-0.264628,0.545151,0
11,2.191323,4.575637,9.619532,-0.129138,0.535400,0
12,2.191323,4.611163,9.619532,-0.216417,0.542412,0
13,2.193001,4.575637,9.632808,-0.141616,0.535612,0
14,3.871618,5.037845,9.870691,-0.999349,0.549367,1
15,3.871618,5.037845,9.964418,-0.999349,0.549367,1
16,3.871618,5.050128,9.964418,-0.999353,0.549814,1
17,3.928476,5.037845,9.966606,-0.999403,0.563789,1
18,4.082584,5.039442,9.616743,-0.999581,0.585046,1
19,4.082584,5.044111,9.616849,-0.999586,0.585307,1
