Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-4.897888,6.767108,1.266862,-0.999994,0.788671,1
1,-4.793854,6.760177,1.191927,-0.999991,0.784400,1
2,-4.475436,6.765947,1.266862,-0.999970,0.783425,1
3,-4.437167,6.727201,1.266862,-0.999967,0.782927,1
4,-4.434632,5.714136,1.283264,-0.999975,0.783459,1
5,-4.264896,5.741689,0.922873,-0.999965,0.779325,1
6,-4.264896,5.825288,0.881931,-0.999966,0.779891,1
7,-3.398978,4.760395,1.271793,-0.999565,0.776977,1
8,-3.387217,-4.358270,15.295979,-0.885074,0.724497,1
9,-3.377043,-4.575789,15.314248,-0.873517,0.722638,1
10,-3.376936,-4.390498,15.206578,-0.880979,0.724370,1
11,-3.374776,-4.407454,15.295979,-0.880151,0.724192,1
12,-3.374211,-4.508761,15.292568,-0.874822,0.723224,1
13,-3.374211,-4.436091,15.292568,-0.879823,0.723962,1
14,-3.373926,4.760395,1.271793,-0.999535,0.776779,1
15,-3.372595,-4.407300,15.206578,-0.879977,0.724166,1
16,-3.300121,4.801423,1.284668,-0.999408,0.776294,1
17,-3.296644,-3.836074,15.295979,-0.924853,0.739422,1
18,-3.294864,-4.306162,14.773620,-0.896158,0.725668,1
19,-3.294864,-4.306162,14.775156,-0.896158,0.725668,1
20,-3.294864,-4.133078,15.295979,-0.909505,0.727706,1
21,-3.294864,-4.114821,15.295979,-0.911104,0.727986,1
22,-3.294864,-3.854269,15.295979,-0.924021,0.739319,1
23,-3.294864,-3.693445,15.295979,-0.929874,0.741176,1
24,-3.289337,-3.683765,15.295979,-0.930423,0.741280,1
25,-3.268218,-4.390498,15.206578,-0.888809,0.724955,1
26,-3.260296,-4.196152,15.300984,-0.904229,0.727604,1
27,-3.260296,-4.071015,15.300984,-0.911379,0.729106,1
28,-3.260296,-4.039553,15.300984,-0.912883,0.729539,1
29,-3.260296,-3.761363,15.300984,-0.927141,0.741073,1
30,-3.259945,-3.856666,15.300984,-0.922578,0.735717,1
31,-3.242668,-3.916897,15.300984,-0.921307,0.735358,1
32,-3.242668,-3.916897,15.308027,-0.921307,0.735358,1
33,-3.231471,4.885662,3.269073,-1.000000,0.788909,1
34,-3.229342,-3.997405,15.295979,-0.917906,0.730278,1
35,-3.229342,-3.942032,15.222963,-0.920599,0.730761,1
36,0.091027,7.850441,8.811385,0.801458,0.695413,0
37,0.091027,7.851403,8.811385,0.802476,0.695305,0
38,0.091838,7.851413,8.887028,0.801099,0.700799,0
39,0.385683,7.998226,7.390512,-0.305341,0.702509,0
40,0.387709,7.849346,7.355699,-0.377994,0.712196,0
41,0.387709,7.944917,7.008901,-0.331305,0.711612,0
42,0.387709,7.958382,7.008901,-0.327222,0.707236,0
43,0.387709,7.977884,7.391476,-0.320951,0.707208,0
44,0.388511,7.942334,7.037198,-0.343620,0.712001,0
45,0.456165,6.396935,7.039810,-0.752958,0.719675,1
46,0.470124,6.713746,7.388571,-0.716826,0.712329,1
47,0.470124,6.715649,7.388571,-0.716595,0.712275,1
48,0.489279,6.715883,6.980586,-0.729603,0.712651,1
49,0.489464,6.708615,7.402343,-0.730340,0.712759,1
50,0.489473,6.386714,7.039826,-0.764488,0.720235,1
51,0.489473,6.396935,7.039813,-0.764396,0.719701,1
52,0.489473,6.579556,7.039813,-0.747739,0.713192,1
53,0.510556,7.698368,8.824789,0.968544,0.694260,0
54,0.650703,7.970779,8.872672,0.972785,0.692084,0
55,0.673800,7.701999,8.824571,0.991845,0.686240,0
56,1.812365,6.396935,7.039813,-0.929932,0.741257,1
57,2.299278,6.396935,7.039813,-0.971247,0.748157,1
58,2.340261,6.791990,7.040209,-0.968651,0.746144,1
59,2.376485,7.778239,7.040209,-0.959629,0.743308,1
60,2.420177,7.842534,7.041316,-0.961547,0.744440,1
61,4.066732,7.804089,6.956884,-0.998632,0.756627,1
62,4.212096,7.859125,6.956884,-0.998751,0.760526,1
63,4.221688,7.622186,7.040209,-0.998764,0.762968,1
64,4.221688,7.799673,7.040209,-0.998757,0.761630,1
65,4.241023,7.622186,7.040209,-0.998777,0.763767,1
66,4.440637,7.359155,4.248613,-0.996454,0.752273,1
67,4.440637,7.388574,4.248613,-0.996495,0.752451,1
68,4.440637,7.484160,4.248613,-0.996722,0.753521,1
69,4.578627,7.385231,4.387174,-0.996504,0.753365,1
70,4.578632,7.798503,4.280430,-0.997068,0.754398,1
71,4.615029,7.673697,6.907459,-0.999113,0.772065,1
72,4.615029,7.798503,4.260075,-0.997071,0.754599,1
73,4.615029,7.798665,6.956884,-0.999079,0.770888,1
74,4.615029,7.824108,4.260075,-0.997052,0.753905,1
75,4.691441,7.944917,7.177443,-0.999069,0.766325,1
76,5.263712,7.879769,7.180031,-0.999180,0.774884,1
77,5.263712,7.944917,7.180031,-0.999162,0.774334,1
