Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Critical
0,-0.360789,7.642366,5.669877,-1.000000,0.800574,1
1,0.943965,7.827677,6.271672,-0.999997,0.800339,1
2,1.079149,5.986218,5.986971,-0.999451,0.784830,1
3,1.084941,7.574968,6.037751,-0.999993,0.796517,1
4,1.096859,7.579209,6.411321,-0.999992,0.796005,1
5,1.212997,6.008945,6.367018,-0.999286,0.783875,1
6,1.258100,5.973606,6.367018,-0.998996,0.781914,1
7,1.307571,6.920931,5.858551,-0.999935,0.794419,1
8,1.416569,5.770100,6.411321,-0.996963,0.778678,1
9,1.425536,5.770100,6.352066,-0.996925,0.778600,1
10,1.883549,7.059204,5.896375,-0.999664,0.785282,1
11,1.905000,7.989105,5.821354,-0.999855,0.794250,1
12,2.008937,6.919512,5.821354,-0.999307,0.784514,1
13,2.025128,7.986367,5.821354,-0.999832,0.789766,1
14,2.061111,7.666370,5.850106,-0.999803,0.787388,1
15,6.802739,7.795345,12.073146,0.999814,0.691882,0
16,6.894645,6.081308,4.319841,0.063886,0.748812,0
17,6.930317,7.996754,11.894218,0.999857,0.685831,0
18,6.934033,6.071910,4.337048,0.061495,0.749554,0
19,6.942468,6.071910,4.337048,0.059091,0.749643,0
20,6.942468,7.797435,12.080671,0.999826,0.690196,0
21,6.942468,7.975477,11.807480,0.999854,0.686445,0
22,6.942468,7.996754,11.807480,0.999855,0.686138,0
23,7.366959,6.922763,2.098144,0.189848,0.733992,0
24,7.366959,6.927403,2.098144,0.198933,0.733932,0
25,7.366959,6.959923,2.201325,0.164625,0.734351,0
26,7.518458,7.022918,1.599433,0.099460,0.738733,0
27,7.521781,4.631394,6.411321,-0.973605,0.761362,1
28,7.521781,4.736772,6.411321,-0.977604,0.764429,1
29,7.523186,4.822799,6.494044,-0.981049,0.766541,1
30,7.528642,7.056441,2.389958,0.093528,0.743183,0
31,7.537823,7.027562,1.599433,0.101620,0.738281,0
32,7.539890,7.022918,1.599433,0.105190,0.738250,0
33,7.543508,4.387068,6.726891,-0.993554,0.775948,1
34,7.546297,4.540513,6.524379,-0.992813,0.772785,1
35,7.546297,4.574724,6.524379,-0.992594,0.772691,1
36,7.546937,4.631394,6.411321,-0.973879,0.761941,1
37,7.546937,4.654950,6.411321,-0.974441,0.762494,1
38,7.547699,7.056441,2.304234,0.065986,0.743791,0
39,7.557707,4.538920,6.524379,-0.992869,0.772974,1
40,7.979266,7.996309,10.970064,0.355984,0.695116,0
41,7.982738,7.998551,10.970064,0.350091,0.695223,0
42,7.985313,7.998551,10.970064,0.346093,0.695294,0
