Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness
0,6.411992,-4.066653,7.268386,-0.969663,0.830387
1,6.436196,-7.960506,7.233345,-0.997576,0.839739
2,6.411992,-4.066653,7.268386,-0.969663,0.830387
3,6.434925,-4.070453,7.151128,-0.970767,0.830860
4,6.436196,-7.960506,7.233345,-0.997576,0.839739
5,6.411992,-4.066653,7.268386,-0.969663,0.830387
6,6.434925,-4.070453,7.151128,-0.970767,0.830860
7,0.346508,7.517132,8.404621,-0.725068,0.786517
8,6.436204,-4.070453,7.236686,-0.971349,0.830880
9,6.434917,-7.960506,7.147787,-0.997543,0.839664
10,6.523237,-7.966990,7.233345,-0.997453,0.840990
11,0.346508,7.517132,8.404621,-0.725068,0.786517
12,0.346508,7.517132,8.346967,-0.725068,0.786517
13,7.745157,-7.641480,3.882327,-1.000000,0.823849
14,7.977710,-4.066477,7.268386,-0.997688,0.838513
15,5.755277,-4.070453,7.236686,-0.912182,0.828731
16,7.745157,-7.641480,3.882327,-1.000000,0.823849
17,7.745157,-7.641480,3.895704,-1.000000,0.823849
18,-0.392554,7.781340,8.404621,-0.910856,0.784172
19,7.745157,-7.641480,3.958674,-1.000000,0.823849
20,7.503268,-7.641480,3.947505,-1.000000,0.827273
21,0.346508,7.517132,8.404621,-0.725068,0.786517
22,-0.392554,7.781340,8.404621,-0.910856,0.784172
23,7.481274,-7.230812,3.882327,-1.000000,0.817899
24,7.763110,-7.641661,3.882327,-1.000000,0.823831
25,7.745157,-7.028543,3.882327,-0.999994,0.805027
26,-0.392554,7.130713,8.404621,-0.871504,0.783251
27,7.745157,-7.641480,3.882327,-1.000000,0.823849
28,7.745157,-7.365383,3.882327,-1.000000,0.821058
29,-0.096470,7.709266,8.404621,-0.836963,0.782151
30,5.887159,-7.028543,3.882327,-0.999999,0.803247
31,-0.392554,7.781340,8.404621,-0.910856,0.784172
32,7.745157,-7.233087,3.882327,-1.000000,0.812727
33,-0.392554,7.130713,8.404621,-0.871504,0.783251
34,7.481274,-7.230812,3.882327,-1.000000,0.817899
35,7.757949,-7.246408,3.882327,-1.000000,0.813547
36,7.745157,-7.365383,3.882327,-1.000000,0.821058
37,5.887159,-7.028543,3.882327,-0.999999,0.803247
38,-0.392554,7.781340,8.404621,-0.910856,0.784172
39,7.745157,-7.233087,3.882327,-1.000000,0.812727
40,7.481274,-7.230812,3.882327,-1.000000,0.817899
41,7.757949,-7.246408,3.882327,-1.000000,0.813547
42,-0.870622,6.766541,7.549518,-0.877609,0.779325
43,7.745157,-7.365383,3.882327,-1.000000,0.821058
44,-0.870622,6.766541,7.549518,-0.877609,0.779325
45,-0.569471,7.880104,8.280128,-0.928234,0.783774
46,6.185749,-6.355324,3.882327,-0.998218,0.801383
47,5.887159,-7.028543,3.882327,-0.999999,0.803247
48,7.745157,-7.233087,3.882327,-1.000000,0.812727
49,3.634098,-7.028543,3.882327,-1.000000,0.817801
50,7.752400,-7.246408,3.989389,-1.000000,0.813494
51,7.745157,-7.365383,3.882327,-1.000000,0.821058
52,-0.870622,6.766541,7.549518,-0.877609,0.779325
53,-0.569471,7.880104,8.280128,-0.928234,0.783774
54,5.887159,-7.028543,3.882327,-0.999999,0.803247
55,7.745157,-7.233087,3.882327,-1.000000,0.812727
56,3.634098,-7.028543,3.882327,-1.000000,0.817801
57,7.752400,-7.246408,3.989389,-1.000000,0.813494
58,5.887159,-6.848743,3.963708,-0.999994,0.800902
59,7.895950,-7.043447,3.882327,-0.999993,0.806185
60,5.881506,-7.364637,3.882327,-1.000000,0.815033
61,-0.870622,6.766541,7.549518,-0.877609,0.779325
62,-0.569471,7.880104,8.280128,-0.928234,0.783774
63,7.978748,-6.384246,3.882327,-0.970406,0.800733
64,5.887159,-7.026101,3.882327,-0.999999,0.803119
65,7.745157,-7.233087,3.882327,-1.000000,0.812727
66,5.887159,-6.848743,3.963708,-0.999994,0.800902
67,5.894040,-7.346621,3.882327,-1.000000,0.811006
68,-0.870622,6.619140,7.549518,-0.849831,0.778605
69,5.329779,-6.384246,3.882327,-0.999742,0.794879
70,-0.567644,7.880104,7.543518,-0.928493,0.783891
71,5.887159,-7.026101,3.882327,-0.999999,0.803119
72,5.887159,-6.848743,3.963708,-0.999994,0.800902
73,-0.870622,6.777375,7.549518,-0.879120,0.779441
74,-0.569471,7.880104,8.280128,-0.928234,0.783774
75,5.906198,-7.179586,4.213662,-1.000000,0.810780
76,5.887156,-7.346621,3.882327,-1.000000,0.810897
77,-0.870622,6.619140,7.549518,-0.849831,0.778605
78,5.329779,-6.387533,3.846006,-0.999751,0.791645
79,-0.567644,7.880104,7.543518,-0.928493,0.783891
80,-0.870622,6.777375,7.549518,-0.879120,0.779441
81,5.887159,-6.848743,3.963708,-0.999994,0.800902
82,5.267043,-6.365787,3.838250,-0.999754,0.793451
83,5.887159,-7.026101,3.882327,-0.999999,0.803119
84,-0.569471,7.880104,8.280128,-0.928234,0.783774
85,5.774258,-7.179586,4.213662,-1.000000,0.809156
86,5.887156,-7.346621,3.882327,-1.000000,0.810897
87,-0.870622,6.619140,7.549518,-0.849831,0.778605
88,5.329779,-6.387533,3.846006,-0.999751,0.791645
89,-0.870622,6.777375,7.549518,-0.879120,0.779441
90,5.887159,-6.848743,3.963708,-0.999994,0.800902
91,5.267043,-6.365787,3.838250,-0.999754,0.793451
92,5.887159,-7.026101,3.882327,-0.999999,0.803119
93,-0.569471,7.880104,8.280128,-0.928234,0.783774
94,5.774258,-7.179586,4.213662,-1.000000,0.809156
95,-1.270948,6.112447,7.549518,-0.658723,0.772367
96,-0.569471,7.914036,8.347506,-0.929863,0.783868
97,-1.372229,7.880104,7.551342,-0.977421,0.788005
98,-0.870622,6.739129,7.549518,-0.873316,0.779278
99,6.434560,-7.346621,3.882327,-1.000000,0.809508
100,-1.270948,6.112447,7.549518,-0.658723,0.772367
101,-0.870622,6.619140,7.549518,-0.849831,0.778605
102,5.887159,-6.848743,3.963708,-0.999994,0.800902
103,5.267043,-6.365787,3.838250,-0.999754,0.793451
104,-1.372229,7.880104,7.551342,-0.977421,0.788005
105,-0.569471,7.914036,8.347506,-0.929863,0.783868
106,-0.870622,6.960722,7.584044,-0.900729,0.780230
107,5.329779,-6.387533,3.846006,-0.999751,0.791645
108,5.774258,-7.208472,4.213662,-1.000000,0.807026
109,5.887159,-7.026101,3.882327,-0.999999,0.803119
110,-0.569471,7.851236,8.280128,-0.927040,0.783727
111,6.434560,-7.346621,3.882327,-1.000000,0.809508
112,-1.270948,6.112447,7.549518,-0.658723,0.772367
113,-0.870622,6.619140,7.549518,-0.849831,0.778605
114,-1.270948,6.115691,7.549518,-0.659510,0.772389
115,-1.372229,7.880104,7.551342,-0.977421,0.788005
116,-0.870622,6.960722,7.584044,-0.900729,0.780230
117,5.887159,-6.848743,3.963708,-0.999994,0.800902
118,5.267043,-6.365787,3.838250,-0.999754,0.793451
119,-0.569471,7.914036,8.347506,-0.929863,0.783868
120,5.329779,-6.387533,3.846006,-0.999751,0.791645
121,5.774258,-7.208472,4.213662,-1.000000,0.807026
122,6.434560,-7.346621,3.882327,-1.000000,0.809508
123,-0.870622,6.619140,7.549518,-0.849831,0.778605
124,-1.270948,6.115691,7.549518,-0.659510,0.772389
125,-1.270948,6.112447,7.549518,-0.658723,0.772367
126,5.887159,-6.848743,3.963708,-0.999994,0.800902
127,-0.569471,7.914036,8.347506,-0.929863,0.783868
128,-1.372229,7.880104,7.551342,-0.977421,0.788005
129,5.267043,-6.365787,3.838250,-0.999754,0.793451
130,5.774258,-7.208472,4.213662,-1.000000,0.807026
131,5.329779,-6.387533,3.846006,-0.999751,0.791645
132,6.434560,-7.346621,3.882327,-1.000000,0.809508
133,-0.870622,6.619140,7.549518,-0.849831,0.778605
134,-1.270948,6.115691,7.549518,-0.659510,0.772389
135,-1.270948,6.112447,7.549518,-0.658723,0.772367
136,5.887159,-6.848743,3.963708,-0.999994,0.800902
137,-1.393055,6.842475,7.549518,-0.916810,0.782479
138,5.267043,-6.365787,3.838250,-0.999754,0.793451
139,-0.870622,6.695001,7.549518,-0.865941,0.779116
140,-0.569471,7.914036,8.347506,-0.929863,0.783868
141,5.774258,-7.208472,4.213662,-1.000000,0.807026
142,6.434560,-7.346621,3.882327,-1.000000,0.809508
143,5.267043,-6.365787,3.838250,-0.999754,0.793451
144,-1.270948,6.352870,7.555574,-0.800122,0.777984
145,-0.569471,7.914036,8.347506,-0.929863,0.783868
146,-1.270948,6.115691,7.549518,-0.659510,0.772389
147,-1.258240,6.086398,7.549518,-0.631739,0.771751
148,5.776149,-6.848743,3.963708,-0.999994,0.799797
149,5.774258,-7.208472,4.213662,-1.000000,0.807026
150,-0.870622,6.892154,7.549518,-0.893368,0.779928
151,-0.870622,6.619140,7.549518,-0.849831,0.778605
152,-1.393055,6.842475,7.549518,-0.916810,0.782479
153,6.434560,-7.346621,3.882327,-1.000000,0.809508
154,-1.270948,6.352870,7.555574,-0.800122,0.777984
155,-1.270948,6.115691,7.549518,-0.659510,0.772389
156,-1.258240,6.086398,7.549518,-0.631739,0.771751
157,5.776149,-6.848743,3.963708,-0.999994,0.799797
158,5.267043,-6.104791,3.889195,-0.997786,0.788158
159,-0.569471,7.914036,8.347506,-0.929863,0.783868
160,5.774258,-7.208472,4.213662,-1.000000,0.807026
161,-0.870622,6.892154,7.549518,-0.893368,0.779928
162,-0.870622,6.619140,7.549518,-0.849831,0.778605
